timestamp,altitude_diff,altitude_diff_smoothed,slope
2024-07-28 01:36:52.368420864+00:00,0.0876658519468378,0.05683146133697492,-0.010349661068185592
2024-07-28 04:46:54.368420608+00:00,0.0240218648660288,0.04648180026878933,-0.010349661068185592
2024-07-28 07:56:22.944444672+00:00,0.0564127431334782,0.036132139200603736,-0.010349661068185592
2024-07-28 11:25:38.333333760+00:00,0.0824289416678993,0.025782478132418143,-0.010349661068185592
2024-07-28 14:17:00.052631296+00:00,0.0090893288720508,0.015432817064232551,-0.010349661068185592
2024-07-28 17:22:54.823529216+00:00,-0.1044279201627205,0.005083155996046959,-0.010349661068185592
2024-07-28 20:41:03.600000+00:00,-0.0516392426643506,-0.005266505072138626,-0.010349661068185603
2024-07-28 23:37:40.705882368+00:00,0.0328261790709802,-0.025760755800525628,-0.012494885878996007
2024-07-29 02:47:07.210526464+00:00,-0.0229144932936264,-0.030730529599504904,-0.01106888745951895
2024-07-29 05:57:09.052631552+00:00,-0.0795597973631743,-0.0394868012394559,-0.008597055824284862
2024-07-29 09:12:53.285714176+00:00,-0.0247989971920787,-0.05408605172942332,-0.006145610112316958
2024-07-29 12:27:13.529411584+00:00,0.0345530059907446,-0.06500440246580952,-0.006312376099234321
2024-07-29 15:27:15.368421120+00:00,-0.1121220308098713,-0.05724718731050432,-0.005803820868168592
2024-07-29 18:27:17.312500224+00:00,-0.1787594075221932,-0.06040432179937973,-0.0067563110315327825
2024-07-29 21:47:19.263158016+00:00,-0.0405851945207018,-0.07843315303506412,-0.007823631498943244
2024-07-30 00:52:21.111110912+00:00,-0.0574187881858847,-0.08627767290010104,-0.0072199500309992224
2024-07-30 03:57:23.052631552+00:00,-0.1073613147016772,-0.08605569067402885,-0.006644966538616377
2024-07-30 07:07:24.947368704+00:00,-0.1328492307009696,-0.0933555674619872,-0.005398007056173509
2024-07-30 10:35:08.615384832+00:00,-0.003584123143753,-0.10966831621836418,-0.003252858419425674
2024-07-30 13:27:28.842105088+00:00,-0.0926819910197309,-0.11308257416638194,-0.004891377153683786
2024-07-30 16:32:30.666667008+00:00,-0.2015486269929169,-0.10639854495487427,-0.006717995588452738
2024-07-30 19:53:25.588235264+00:00,-0.1248932515391061,-0.12004277542686517,-0.007864569331150807
2024-07-30 22:57:34.631578880+00:00,-0.0766740284242359,-0.14191826337316096,-0.012766636505207554
2024-07-31 02:02:36.500000+00:00,-0.1196973954355371,-0.14884948193500455,-0.013268805269463101
